,event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
3094,MEX96371,2024-12-01,2024,2,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),,Protesters,,,,Protesters only,,484,North America,Mexico,Campeche,Carmen,,Isla Aguada,18.7865,-91.4914,1,Tribuna Campeche,Subnational,"Around 1 December 2024 (as reported), in Isla Aguada, Campeche, people occupied a toll and blocked traffic on Unity bridge to protest against the recently elected municipal commissioner. Following the protest, the Federal Commission of Electricity (CFE) cut the electricity supply in the whole town, although it has not been confirmed whether this was an act of retaliation.",0,crowd size=no report,1733789063
3095,MEX96382,2024-12-01,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),Taxi/Bus Drivers (Mexico),Protesters,,,,Protesters only,,484,North America,Mexico,Puebla,Puebla,,Heroica Puebla de Zaragoza,19.0440,-98.1975,1,E-Consulta; Milenio; Sintesis,Subnational-National,"On 1 December 2024, in Heroica Puebla de Zaragoza, Puebla, relatives, friends, and coworkers of a taxi driver who died in a car accident with a municipal police car on 25 November 2024 marched from 25 Oriente and 16 de Septiembre streets to the offices of the State General Judiciary (FGE) to demand justice.",0,crowd size=no report,1733789063
3096,MEX96332,2024-11-30,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),Students (Mexico); Women (Mexico),Protesters,,,,Protesters only,,484,North America,Mexico,Chihuahua,Saucillo,,Saucillo,28.0292,-105.2923,1,La Jornada; Tiempo,Subnational-National,"On 30 November 2024, in Saucillo, Chihuahua, around 200 women who are normalista students of Ricardo Flores Magon school marched from the intersection of Universidad and Riva Palacio avenues towards the downtown to demand the dismissal of their school's management.",0,crowd size=around 200,1733789063
3097,MEX96338,2024-11-30,2024,2,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),,Protesters,,,,Protesters only,,484,North America,Mexico,Jalisco,Guadalajara,,Guadalajara,20.6764,-103.3422,1,Mural,National,"Around 30 November 2024 (as reported), in Guadalajara, Jalisco, members of the Committee of Solidarity with Palestine marched from Andador Escorza (now known as Andador Palestina Libre) to Plaza de Armas (known as Plaza Imelda Virgen) to denounce 'the Israeli genocide' and demand to break diplomatic relations with Israel.",0,crowd size=no report,1733789063
3098,MEX96343,2024-11-30,2024,2,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),,Protesters,,,,Protesters only,,484,North America,Mexico,Morelos,Cuernavaca,,Cuernavaca,18.9218,-99.2349,1,Diario de Morelos,Subnational,"Around 30 November 2024 (as reported), in Cuernavaca, Morelos, parents of students of Ing. Aquiles Cordova Moral school, in Emiliano Zapata, protested in front of the offices of the federal Secretariat of Wellbeing to demand a correct use of public funds.",0,crowd size=no report,1733789063
3099,MEX96345,2024-11-30,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),,Protesters,,,,Protesters only,,484,North America,Mexico,Morelos,Jiutepec,,Jiutepec,18.8820,-99.1772,1,Diario de Morelos,Subnational,"On 30 November 2024, in Jiutepec, Morelos, parents of students of Benito Juarez primary school blocked Cuauhnahuac boulevard to demand justice for a female student who was victim of sexual abuse in the school's premises on 26 November 2024.",0,crowd size=no report,1733789063
3100,MEX96347,2024-11-30,2024,2,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),,Protesters,,,,Protesters only,,484,North America,Mexico,Nuevo Leon,San Nicolas de los Garza,,San Nicolas de los Garza,25.7553,-100.2896,2,La Prensa de Monclova,National,"Around 30 November 2024 (as reported), in the municipality of San Nicolas de los Garza, Nuevo Leon, members of The Alliance of Transport Users protested against the price increase of the tariffs during an inauguration of medical facilities attended by President Sheinbaum and Governor Garcia.",0,crowd size=no report,1733789063
3101,MEX96285,2024-11-29,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),Labor Group (Mexico),Protesters,,,,Protesters only,,484,North America,Mexico,Campeche,Campeche,,San Francisco de Campeche,19.8448,-90.5396,1,Tribuna Campeche,Subnational,"On 29 November 2024, in San Francisco de Campeche, Campeche, INAH employees and members of the National Democratic Union of Workers of the Ministry of Culture held a protest against the budget cuts planned for 2025 in key sectors such as health, education, public security and culture. The protest was held in front of the Casa Teniente del Rey Museum.",0,crowd size=no report,1733203915
3102,MEX96286,2024-11-29,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),,Protesters,,,,Protesters only,,484,North America,Mexico,Ciudad de Mexico,Cuauhtemoc,,Ciudad de Mexico - Cuauhtemoc,19.4313,-99.1531,1,Riodoce,National,"On 29 November 2024, in Ciudad de Mexico - Cuauhtemoc, people marched demanding that the Mexican government break relations with Israel. The march was from the US embassy to the Ministry of Foreign Affairs (SRE). The event was made in the context of the International Day of Solidarity with the Palestinian People. The protesters also demanded that the United States stop providing further funding to the Israeli army and lift the veto it has imposed against the resolutions of the United Nations Organization that call for an unconditional ceasefire.",0,crowd size=no report,1733203915
3103,MEX96287,2024-11-29,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),Labor Group (Mexico),Protesters,,,,Protesters only,,484,North America,Mexico,Ciudad de Mexico,Tlalpan,,Ciudad de Mexico - Tlalpan,19.2883,-99.1671,1,Milenio,National,"On 29 November 2024, in Ciudad de Mexico - Tlalpan, construction workers blocked the entrance of Vasco de Quiroga Street to Periferico around Cardiology Hospital demanding payment of their salaries from the hospital director. The protesters were involved in the construction of the hospital.",0,crowd size=no report,1733203915
3104,MEX96290,2024-11-29,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),Labor Group (Mexico),Protesters,,,,Protesters only,,484,North America,Mexico,Durango,Durango,,Victoria de Durango,24.0240,-104.6702,1,El Siglo de Durango,Subnational,"On 29 November 2024, in Victoria de Durango, Durango, members of the Union of Independent Bricklayers demonstrated at the Municipal Government offices in the Administrative Unit to demand a dialogue with the Mayor. The protesters accused the Municipal Environmental personnel of arbitrarily arriving at the brickyards and closing them without prior notice.",0,crowd size=no report,1733203915
3105,MEX96293,2024-11-29,2024,1,Demonstrations,Riots,Violent demonstration,Rioters (Mexico),,Rioters,,,,Rioters only,,484,North America,Mexico,Mexico,Tultitlan,,Buenavista,19.6083,-99.1694,1,La Jornada,National,"On 29 November 2024, in Buenavista, Mexico, residents of Colonia El Paraje Fimesa III burned tires and blocked Jose Lopez Portillo road to demand the release of two residents detained by municipal police who entered their community during an operation.",0,crowd size=no report,1733203915
3106,MEX96303,2024-11-29,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),,Protesters,,,,Protesters only,,484,North America,Mexico,Sinaloa,Culiacan,,Culiacan Rosales,24.8088,-107.3940,1,El Sol de Sinaloa,Subnational,"On 29 November 2024, in Culiacan Rosales, Sinaloa, residents demonstrated outside the State Congress to demand to the Governor to provide security conditions for the population. The event was held prior to the Governor's third government report.",0,crowd size=no report,1733203915
3107,MEX96292,2024-11-29,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),Teachers (Mexico); SNTE: National Union of Education Workers,Protesters,,,,Protesters only,,484,North America,Mexico,Guerrero,Chilpancingo de los Bravo,,Chilpancingo de los Bravo,17.5516,-99.5011,1,El Sol de Acapulco; Mural,Subnational-National,"On 29 November 2024, in Chilpancingo de los Bravo, Guerrero, about 150 teachers and members of the National Union of Education Workers (SNTE) blocked both directions of Vicente Guerrero Boulevard demanding that the Guerrero Education Secretariat (SEG) comply with the petition requested in writing months ago. Among the demands, the teachers asked for schools to be rebuilt since they were affected by hurricanes Otis and John, and the payment of insurances.",0,crowd size=about 150,1733783042
3108,MEX96317,2024-11-29,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),Teachers (Mexico),Protesters,,,,Protesters only,,484,North America,Mexico,Guerrero,Chilpancingo de los Bravo,,Chilpancingo de los Bravo,17.5516,-99.5011,1,Mural,National,"On 29 November 2024, in Chilpancingo de los Bravo, Guerrero, teachers members of Guerrero State High School Workers' Union marched to demand a salary increase.",0,crowd size=no report,1733789062
3109,MEX96322,2024-11-29,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),,Protesters,,,,Protesters only,,484,North America,Mexico,San Luis Potosi,San Luis Potosi,,San Luis Potosi,22.1517,-100.9770,1,Antena San Luis,Subnational,"On 29 November 2024, in San Luis Potosi, San Luis Potosi, residents of Colonia El Terremoto blocked the boulevard next to Juarez's water distribution facilities to demand the restoration of the water supply in the area.",0,crowd size=no report,1734465878
3110,MEX96240,2024-11-28,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),Labor Group (Mexico),Protesters,,,,Protesters only,,484,North America,Mexico,Baja California,Ensenada,,Ensenada,31.8089,-116.5951,1,Zeta Tijuana,Subnational,"On 28 November 2024, in Ensenada, Baja California, thousands of workers held a protest against the reform to their sector and the lack of delayed payments. The protesters sought to sign agreements that would guarantee their participation in the reform of ISSSTECALI. This event was replicated in other locations in the state (coded separately).",0,crowd size=thousands,1733203915
3111,MEX96241,2024-11-28,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),Labor Group (Mexico),Protesters,,,,Protesters only,,484,North America,Mexico,Baja California,Tecate,,Tecate,32.5727,-116.6266,1,Zeta Tijuana,Subnational,"On 28 November 2024, in Tecate, Baja California, city workers took over the offices of the State Revenue Collection Office to protest against the reform to their sector and the lack of delayed payments. The protesters started a strike. This event was replicated in other locations in the state (coded separately).",0,crowd size=no report,1733203915
3112,MEX96247,2024-11-28,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),Labor Group (Mexico),Protesters,,,,Protesters only,,484,North America,Mexico,Baja California Sur,La Paz,,La Paz,24.1487,-110.3070,1,BCS Noticias,Subnational,"On 28 November 2024, in La Paz, Baja California Sur, pensioners and retirees held a protest against the lack of payment of bonuses. The protest was held before the deputy and former union leader.",0,crowd size=no report,1733203915
3113,MEX96250,2024-11-28,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),Labor Group (Mexico),Protesters,,,,Protesters only,,484,North America,Mexico,Ciudad de Mexico,Cuauhtemoc,,Ciudad de Mexico - Cuauhtemoc,19.4313,-99.1531,1,Milenio,National,"On 28 November 2024, in Ciudad de Mexico - Cuauhtemoc, 1500 merchants held a protest and demanded that the head of the Government of Mexico City resolve unfulfilled commitments since the coronavirus pandemic led by the current general director of the Metro. The protesters demanded to be discharged of fines during that time, where they also experienced economy lost due to the pandemic.",0,crowd size=1500,1733203915
3114,MEX96251,2024-11-28,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),Labor Group (Mexico),Protesters,,,,Protesters only,,484,North America,Mexico,Ciudad de Mexico,Xochimilco,,Ciudad de Mexico - Xochimilco,19.2635,-99.1049,1,La Jornada,National,"On 28 November 2024, in Ciudad de Mexico - Xochimilco, former workers of the mayor's office blocked the intersections of Muyuguarda and Division del Norte extension to demand a working table with the heads of Administration, Finance and Human and Labor Resources of the mayor's office. The protesters demanded Labor Justice and compliance with their petitions.",0,crowd size=no report,1733203915
3115,MEX96253,2024-11-28,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),Labor Group (Mexico),Protesters,,,,Protesters only,,484,North America,Mexico,Durango,Durango,,Victoria de Durango,24.0240,-104.6702,1,El Siglo de Durango,Subnational,"On 28 November 2024, in Victoria de Durango, Durrango, merchants held a protest outside the City Council session to express their dissatisfaction with the removal of the traditional nativity scene that was placed next to the Duck Lake. The protesters stated that they were not offered any alternative for their sales.",0,crowd size=no report,1733203915
3116,MEX96255,2024-11-28,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),,Protesters,,,,Protesters only,,484,North America,Mexico,Guerrero,Acapulco de Juarez,,Acapulco de Juarez,16.8619,-99.8866,1,El Sol de Acapulco,Subnational,"On 28 November 2024, in Acapulco de Juarez, Guerrero, residents of Colonia Villa Hermosa de las Flores took over the El Cayaco water treatment plant to demand the dredging of a drain located on Salinas Sotelo Street. The protesters demanded that the Commission for Potable Water and Sewerage of the Municipality of Acapulco (CAPAMA) be responsible as this has led to accidents and respiratory illnesses.",0,crowd size=no report,1733203915
3117,MEX96257,2024-11-28,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),Labor Group (Mexico),Protesters,,,,Protesters only,,484,North America,Mexico,Guerrero,Chilpancingo de los Bravo,,Chilpancingo de los Bravo,17.5516,-99.5011,1,El Sol de Acapulco,Subnational,"On 28 November 2024, in Chilpancingo de los Bravo, Guerrero, members of the Association of Retirees and Pensioners of the State of Guerrero protested to demand from the Social Security Institute for Public Servants of the State of Guerrero (ISSSPEG) the payment of the monthly payment for the month of November 2024.",0,crowd size=no report,1733203915
